site,url,image_index,src,data-src,alt,width,height,loading,alt_state,assessment
kr,https://beautyblossom.kr/116,19,https://cdn.imweb.me/thumbnail/20250210/38a1a6c8a3bb8.jpg,,,,,,empty,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/116,20,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/93e468d193bfd.png,,,,,,missing,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/116,21,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/7f4371c5c88da.png,,,,,,missing,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/116,22,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/337299b1a99a8.png,,,,,,missing,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/116,23,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/81d777cdcc5d6.png,,,,,,missing,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/116,24,https://cdn.imweb.me/thumbnail/20250210/77ee006284c77.jpg,,,,,,empty,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/116,25,https://cdn.imweb.me/thumbnail/20250123/20f17641117e7.png,,,,,,empty,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/116,26,https://cdn.imweb.me/thumbnail/20250123/638ddc001a446.png,,mobile background,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/116,27,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/d842989b825bb.png,,,,,,missing,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/117,1,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/90d3f850324b7.png,,banner,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/117,2,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/90d3f850324b7.png,,banner,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/117,3,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/90d3f850324b7.png,,banner,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/117,4,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/90d3f850324b7.png,,banner,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/117,5,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/f10b4233b4c90.png,,뷰티블라썸의원,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/117,6,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/74c39c3b833f4.png,,KR,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/117,7,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/612a73dbe23c6.png,,EN,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/117,8,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/8b37b4496b6f4.png,,CN,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/117,9,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/bc534ce03c3b1.png,,JP,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/117,10,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/ba8ef7729e956.png,,TW,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/117,11,https://pub-7ab1b86fbb9c4442971f0a3a7b5adf9f.r2.dev/beautyblossom/common/common-02.png,,TH,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/117,12,https://pub-7ab1b86fbb9c4442971f0a3a7b5adf9f.r2.dev/beautyblossom/common/common-03.png,,뷰티블라썸 이벤트,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/117,13,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/f10b4233b4c90.png,,뷰티블라썸의원,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/117,14,/common/img/default_profile.png,,프로필 정보수정,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/117,15,/common/img/flag_shapes/flag_kr_circle.png,,,18,,,empty,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/117,16,/common/img/flag_shapes/flag_kr_square.png,,,18,,,empty,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/117,17,https://cdn.imweb.me/thumbnail/20250210/c2ce56d7cb51d.png,,,,,,empty,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/117,18,https://cdn.imweb.me/thumbnail/20250210/5889182e9006d.jpg,,,,,,empty,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/117,19,https://cdn.imweb.me/thumbnail/20250210/11ad988477556.png,,,,,,empty,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/117,20,https://cdn.imweb.me/thumbnail/20250123/20f17641117e7.png,,,,,,empty,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/117,21,https://cdn.imweb.me/thumbnail/20250123/638ddc001a446.png,,mobile background,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/117,22,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/d842989b825bb.png,,,,,,missing,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/118,1,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/90d3f850324b7.png,,banner,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/118,2,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/90d3f850324b7.png,,banner,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/118,3,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/90d3f850324b7.png,,banner,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/118,4,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/90d3f850324b7.png,,banner,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/118,5,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/f10b4233b4c90.png,,뷰티블라썸의원,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/118,6,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/74c39c3b833f4.png,,KR,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/118,7,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/612a73dbe23c6.png,,EN,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/118,8,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/8b37b4496b6f4.png,,CN,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/118,9,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/bc534ce03c3b1.png,,JP,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/118,10,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/ba8ef7729e956.png,,TW,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/118,11,https://pub-7ab1b86fbb9c4442971f0a3a7b5adf9f.r2.dev/beautyblossom/common/common-02.png,,TH,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/118,12,https://pub-7ab1b86fbb9c4442971f0a3a7b5adf9f.r2.dev/beautyblossom/common/common-03.png,,뷰티블라썸 이벤트,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/118,13,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/f10b4233b4c90.png,,뷰티블라썸의원,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/118,14,/common/img/default_profile.png,,프로필 정보수정,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/118,15,/common/img/flag_shapes/flag_kr_circle.png,,,18,,,empty,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/118,16,/common/img/flag_shapes/flag_kr_square.png,,,18,,,empty,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/118,17,https://cdn.imweb.me/thumbnail/20250210/a6ccde4b94fba.png,,,,,,empty,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/118,18,https://cdn.imweb.me/thumbnail/20250210/4f7d616282ea2.png,,,,,,empty,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/118,19,https://cdn.imweb.me/thumbnail/20250210/592800fce8277.png,,,,,,empty,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/118,20,https://cdn.imweb.me/thumbnail/20250210/b7f5203ca1c5d.png,,,,,,empty,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/118,21,https://cdn.imweb.me/thumbnail/20250123/20f17641117e7.png,,,,,,empty,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/118,22,https://cdn.imweb.me/thumbnail/20250123/638ddc001a446.png,,mobile background,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/118,23,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/d842989b825bb.png,,,,,,missing,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/119,1,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/90d3f850324b7.png,,banner,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/119,2,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/90d3f850324b7.png,,banner,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/119,3,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/90d3f850324b7.png,,banner,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/119,4,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/90d3f850324b7.png,,banner,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/119,5,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/f10b4233b4c90.png,,뷰티블라썸의원,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/119,6,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/74c39c3b833f4.png,,KR,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/119,7,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/612a73dbe23c6.png,,EN,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/119,8,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/8b37b4496b6f4.png,,CN,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/119,9,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/bc534ce03c3b1.png,,JP,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/119,10,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/ba8ef7729e956.png,,TW,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/119,11,https://pub-7ab1b86fbb9c4442971f0a3a7b5adf9f.r2.dev/beautyblossom/common/common-02.png,,TH,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/119,12,https://pub-7ab1b86fbb9c4442971f0a3a7b5adf9f.r2.dev/beautyblossom/common/common-03.png,,뷰티블라썸 이벤트,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/119,13,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/f10b4233b4c90.png,,뷰티블라썸의원,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/119,14,/common/img/default_profile.png,,프로필 정보수정,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/119,15,/common/img/flag_shapes/flag_kr_circle.png,,,18,,,empty,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/119,16,/common/img/flag_shapes/flag_kr_square.png,,,18,,,empty,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/119,17,https://cdn.imweb.me/thumbnail/20250210/ddc23a29d55f5.png,,,,,,empty,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/119,18,https://cdn.imweb.me/thumbnail/20250210/cfe825dfb99da.png,,,,,,empty,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/119,19,https://cdn.imweb.me/thumbnail/20250210/6fa12ec777ea8.jpg,,,,,,empty,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/119,20,https://cdn.imweb.me/thumbnail/20250123/20f17641117e7.png,,,,,,empty,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/119,21,https://cdn.imweb.me/thumbnail/20250123/638ddc001a446.png,,mobile background,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/119,22,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/d842989b825bb.png,,,,,,missing,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/120,1,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/90d3f850324b7.png,,banner,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/120,2,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/90d3f850324b7.png,,banner,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/120,3,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/90d3f850324b7.png,,banner,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/120,4,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/90d3f850324b7.png,,banner,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/120,5,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/f10b4233b4c90.png,,뷰티블라썸의원,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/120,6,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/74c39c3b833f4.png,,KR,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/120,7,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/612a73dbe23c6.png,,EN,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/120,8,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/8b37b4496b6f4.png,,CN,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/120,9,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/bc534ce03c3b1.png,,JP,,,,present,not visually classified; empty alt can be correct for decoration
kr,https://beautyblossom.kr/120,10,https://cdn.imweb.me/upload/S2025011326b2ce90ae445/ba8ef7729e956.png,,TW,,,,present,not visually classified; empty alt can be correct for decoration
